"c1","c2","tcf1","tcf2","tcf3","J3","distance","min_tcf","empty_middle"
-0.69029209625,0.6112542955,0.933333333333333,0.348837209302326,0.80952380952381,0.545847176079734,0.681717392745667,0.348837209302326,FALSE
-0.58719931275,0.6112542955,0.933333333333333,0.348837209302326,0.80952380952381,0.545847176079734,0.681717392745667,0.348837209302326,FALSE
