"replicate","VUS"
973,0.725286083425618
974,0.586760182109019
975,0.64286944752061
976,0.673840285468192
977,0.680029531192322
978,0.578196136335671
979,0.617583364094992
980,0.589934785283622
981,0.700196874615479
982,0.550166112956811
983,0.612169312169312
984,0.723624953857512
985,0.715651531930602
986,0.670628768303187
987,0.656798326565768
988,0.686194167589516
989,0.670321151716501
990,0.668217054263566
991,0.584299249415528
992,0.698806447643657
993,0.698474221730036
994,0.61020056601452
995,0.598818752307124
996,0.519650547557524
997,0.508970099667774
998,0.747249907715024
999,0.752270210409745
1000,0.625187646117879
1001,0.552725482958041
1002,0.75983757844223
1003,0.646597760551249
1004,0.598892580287929
1005,0.602891595914852
1006,0.655740125507567
1007,0.611898609573028
1008,0.660563553586809
1009,0.682305893933801
1010,0.696603912882983
1011,0.748443460071367
1012,0.650424510889627
1013,0.636064968623108
1014,0.665522332964193
1015,0.644062999876953
1016,0.65359911406423
1017,0.636003445305771
1018,0.571120954841885
1019,0.658090316229851
1020,0.610139042697182
1021,0.595324227882367
1022,0.752159468438538
1023,0.693023255813954
1024,0.646019441368279
1025,0.640753045404208
1026,0.617165005537099
1027,0.608588655100283
1028,0.693257044419835
1029,0.512366186784791
1030,0.666974283253353
1031,0.701833394856651
1032,0.736360280546327
1033,0.67921742340347
1034,0.724449366309831
1035,0.663430540174726
1036,0.714445674910791
1037,0.583118001722653
1038,0.686821705426357
1039,0.64306632213609
1040,0.586575612157007
1041,0.597034576104344
1042,0.628153070013535
1043,0.645871785406669
1044,0.661129568106312
1045,0.648480374061769
1046,0.717583364094992
1047,0.713990402362495
1048,0.713264427217916
1049,0.546560846560847
1050,0.650658299495509
1051,0.616168327796235
1052,0.598031253845207
1053,0.635868094007629
1054,0.775513719699766
1055,0.649833887043189
1056,0.608539436446413
1057,0.741675895164267
1058,0.633813215208564
1059,0.746019441368279
1060,0.625359911406423
1061,0.697908207210533
1062,0.666137566137566
1063,0.68733850129199
1064,0.589196505475575
1065,0.641208317952504
1066,0.638119847422173
1067,0.756995201181248
1068,0.66254460440507
1069,0.703629875722899
1070,0.682256675279931
1071,0.607358188753538
1072,0.644469053771379
1073,0.627340962224683
1074,0.558065706902916
1075,0.672474467823305
1076,0.690156269226037
1077,0.621373200442968
1078,0.637763012181617
1079,0.604035929617325
1080,0.682072105327919
1081,0.694389073458841
1082,0.669459825273779
1083,0.68849513965793
1084,0.620081210778885
1085,0.73547434477667
1086,0.612046265534638
1087,0.758102620893319
1088,0.671207087486157
1089,0.749907715023994
1090,0.597637504614249
1091,0.657487387719946
1092,0.648923341946598
1093,0.598289651778024
1094,0.621065583856282
1095,0.649870801033592
1096,0.646536237233912
1097,0.747249907715024
1098,0.695644149132521
1099,0.624658545588778
1100,0.706595299618555
1101,0.682564291866617
1102,0.779783437922973
1103,0.641946597760551
1104,0.704294327550142
1105,0.663393626184324
1106,0.639904023624954
1107,0.583671711578688
1108,0.738009105450966
1109,0.75359911406423
1110,0.687326196628522
1111,0.601267380337148
1112,0.696505475575243
1113,0.62740248554202
1114,0.732595053525286
1115,0.7093761535622
1116,0.612144702842377
1117,0.72078257659653
1118,0.59854804971084
1119,0.64494893564661
1120,0.668832287436939
1121,0.828165374677003
1122,0.759825273778762
1123,0.606324597022271
1124,0.725507567368032
1125,0.587953734465362
1126,0.687486157253599
1127,0.76186784791436
1128,0.656072351421189
1129,0.629248185062139
1130,0.688839670235019
1131,0.548135843484681
1132,0.736261843238587
1133,0.663381321520856
1134,0.606792174234035
1135,0.648972560600468
1136,0.563775070751815
1137,0.626504245108896
1138,0.665510028300726
1139,0.578319182970346
1140,0.554841885074443
1141,0.650842869447521
1142,0.631327673188138
1143,0.698141995816414
1144,0.746142488002953
1145,0.715097822074566
1146,0.668327796234773
1147,0.611763258274886
1148,0.644296788482835
1149,0.584852959271564
1150,0.593700012304663
1151,0.709523809523809
1152,0.64630244862803
1153,0.727537836840162
1154,0.659246954595792
1155,0.673717238833518
1156,0.766592838685862
1157,0.717767934047004
1158,0.585468192444937
1159,0.56984126984127
1160,0.640642303433001
1161,0.64828349944629
1162,0.661953980558632
1163,0.690611541774332
1164,0.741675895164267
1165,0.731081579918789
1166,0.722554448135843
1167,0.667244985849637
1168,0.806275378368402
1169,0.729198966408269
1170,0.629826504245109
1171,0.606902916205242
1172,0.742045035068291
1173,0.569250645994832
1174,0.662015503875969
1175,0.563639719453673
1176,0.618087855297158
1177,0.683868586194168
1178,0.719884336163406
